Review ID,Effect Size ID,Within Effect ID,Study Author,Study Year,Study First Page #,Study N,Estimate,Metric,Lower CI,Upper CI,Standard Error,Standard Deviation,Variance,p-value,N Intervention,N Control,Number of Events in Exposure(for OR/RR),Number of Events in Comparison (for OR/RR),Reverse Code
58322,58322_002,58322_002_003,Segers,2006,343,41,-0.02,Standardized mean difference,-0.29,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
58322,58322_002,58322_002_004,Neuman,2017,1753,38,-0.01,Standardized mean difference,-0.32,0.31,-999,-999,-999,-999,-999,-999,-999,-999,
58322,58322_002,58322_002_005,Korat,2007,248,100,0.1,Standardized mean difference,-0.29,0.49,-999,-999,-999,-999,50,50,-999,-999,
58322,58322_002,58322_002_006,Ihmeideg,2017,40,92,0.15,Standardized mean difference,-0.26,0.56,-999,-999,-999,-999,48,44,-999,-999,
58322,58322_002,58322_002_007,O'Toole,2018,100,50,0.17,Standardized mean difference,-0.38,0.73,-999,-999,-999,-999,25,25,-999,-999,
58322,58322_002,58322_002_008,O'Toole,2018,100,50,0.25,Standardized mean difference,-0.3,0.81,-999,-999,-999,-999,25,25,-999,-999,
58322,58322_002,58322_002_009,Homer,2014,37,20,0.3,Standardized mean difference,-0.63,1.22,-999,-999,-999,-999,13,7,-999,-999,
58322,58322_002,58322_002_010,Zhou,2017,1523,36,0.31,Standardized mean difference,-0.35,0.97,-999,-999,-999,-999,18,18,-999,-999,
58322,58322_002,58322_002_011,Silverman,2019,106,51,0.31,Standardized mean difference,0.06,0.57,-999,-999,-999,-999,-999,-999,-999,-999,
58322,58322_002,58322_002_012,Homer,2014,37,19,0.4,Standardized mean difference,-0.54,1.34,-999,-999,-999,-999,12,7,-999,-999,
58322,58322_002,58322_002_013,Broemmel,2015,-999,24,0.41,Standardized mean difference,-1.46,2.29,-999,-999,-999,-999,10,14,-999,-999,
58322,58322_002,58322_002_014,Shamir,2012,45,76,0.46,Standardized mean difference,0,0.92,-999,-999,-999,-999,42,34,-999,-999,
58322,58322_002,58322_002_015,Leacox,2014,175,24,0.56,Standardized mean difference,0.18,0.95,-999,-999,-999,-999,-999,-999,-999,-999,
58322,58322_002,58322_002_016,Phadung,2014,249,60,0.57,Standardized mean difference,0.05,1.08,-999,-999,-999,-999,30,30,-999,-999,
58322,58322_002,58322_002_017,Zhou,2017,1523,36,0.67,Standardized mean difference,-0.01,1.34,-999,-999,-999,-999,18,18,-999,-999,
58322,58322_002,58322_002_018,Strouse,2017,129,64,0.69,Standardized mean difference,0.16,1.21,-999,-999,-999,-999,42,22,-999,-999,
58714,58714_001,58714_001_001,Aydemir,2013,2263,-999,0.356,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_002,Aydemir,2013,2263,-999,0.54,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_003,Aydemir,2013,2263,-999,0.891,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_004,Aydemir,2013,2263,-999,0.247,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_005,Aydemir,2013,2263,-999,0.339,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_006,Aydemir,2013,2263,-999,0.576,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_007,Başaran,2014,248,-999,-0.223,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_008,Başaran,2014,248,-999,-0.03,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_009,Baştuğ,2012,73,-999,-0.235,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_010,Batluralkız,2018,-999,-999,-0.162,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_011,Batluralkız,2018,-999,-999,0.051,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_012,Çınar,2019,-999,-999,-0.047,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_013,Çınar,2019,-999,-999,0.227,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_014,Çınar,2019,-999,-999,-0.212,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_015,Duran,2014,1,-999,0.211,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_016,Dündar,2012,441,-999,0.287,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_017,Ercan,2013,395,-999,-1.144,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_018,Ertuğrul,2013,-999,-999,-0.192,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_019,Ertuğrul,2013,-999,-999,-2.165,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_020,Ertuğrul,2013,-999,-999,-2.689,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_021,Ertuğrul,2013,-999,-999,-1.702,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_022,Ertuğrul,2013,-999,-999,-2.319,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_023,Kuru,2017,884,-999,-0.599,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_024,Kuru,2017,884,-999,-2.512,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_025,Kuru,2017,884,-999,-0.737,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_026,Kuru,2017,884,-999,-1.063,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_027,Özen,2014,319,-999,-0.058,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_028,Ozen,2014,319,-999,-0.095,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
58714,58714_001,58714_001_029,Yaman,2013,64,-999,-0.129,Hedges g,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
59080,59080_001,59080_001_001,Errickson,2012,45,42,3.41,Mean difference,-3.22,10.04,-999,-999,-999,-999,22,20,-999,-999,
59080,59080_001,59080_001_002,Maloney,2008,2074,58,3.5,Mean difference,-2.3,9.3,-999,-999,-999,-999,38,20,-999,-999,
59080,59080_001,59080_001_003,Trost,2014,407,69,0.8,Mean difference,0.44,1.16,-999,-999,-999,-999,31,38,-999,-999,
59080,59080_002,59080_002_001,Errickson,2012,45,42,36.03,Mean difference,15.59,56.47,-999,-999,-999,-999,22,20,-999,-999,
59080,59080_002,59080_002_002,Maloney,2008,2074,58,19.1,Mean difference,-0.17,38.37,-999,-999,-999,-999,38,20,-999,-999,
59080,59080_003,59080_003_001,Baranowski,2012,e636,78,0.36,Mean difference,-6.15,6.87,-999,-999,-999,-999,41,37,-999,-999,
59080,59080_003,59080_003_002,Lau,2016,405,80,5.62,Mean difference,-0.33,11.57,-999,-999,-999,-999,40,40,-999,-999,
59080,59080_003,59080_003_003,Lau,2020,1465,194,-4.76,Mean difference,-11.18,1.66,-999,-999,-999,-999,121,73,-999,-999,
59080,59080_003,59080_003_004,Maddison,2011,156,258,-0.5,Mean difference,-10.19,9.19,-999,-999,-999,-999,123,135,-999,-999,
59080,59080_003,59080_003_005,Trost,2014,407,69,6.4,Mean difference,5.07,7.73,-999,-999,-999,-999,31,38,-999,-999,
59080,59080_004,59080_004_001,Baranowski,2012,e636,78,-11.63,Mean difference,-45.8,22.54,-999,-999,-999,-999,41,37,-999,-999,
59080,59080_004,59080_004_002,Lau,2020,1465,194,-4.73,Mean difference,-21.02,11.56,-999,-999,-999,-999,121,73,-999,-999,
59080,59080_004,59080_004_003,Maloney,2008,2074,58,15.1,Mean difference,-9.18,39.38,-999,-999,-999,-999,38,20,-999,-999,
59080,59080_005,59080_005_001,Christison,2016,413,48,-1,Mean difference,-4.4,2.4,-999,-999,-999,-999,35,13,-999,-999,
59080,59080_005,59080_005_002,Coknaz,2019,1567,106,-1.22,Mean difference,-2.54,0.1,-999,-999,-999,-999,53,53,-999,-999,
59080,59080_005,59080_005_003,Graves,2010,535,42,-0.8,Mean difference,-3.46,1.86,-999,-999,-999,-999,22,20,-999,-999,
59080,59080_005,59080_005_004,Lau,2016,405,80,-0.09,Mean difference,-1.69,1.51,-999,-999,-999,-999,40,40,-999,-999,
59080,59080_005,59080_005_005,Lau,2020,1465,194,-2.95,Mean difference,-4.19,-1.71,-999,-999,-999,-999,121,73,-999,-999,
59080,59080_005,59080_005_006,Maddison,2011,156,258,-1,Mean difference,-1.95,-0.05,-999,-999,-999,-999,123,135,-999,-999,
59080,59080_005,59080_005_007,Maloney,2008,2074,58,-0.9,Mean difference,-2.8,1,-999,-999,-999,-999,38,20,-999,-999,
59080,59080_005,59080_005_008,Murphy,2009,205,35,-4.3,Mean difference,-7.67,-0.93,-999,-999,-999,-999,23,12,-999,-999,
59080,59080_006,59080_006_001,Graves,2010,535,42,-0.1,Mean difference,-5.82,5.62,-999,-999,-999,-999,22,20,-999,-999,
59080,59080_006,59080_006_002,Lau,2020,1465,194,-4.54,Mean difference,-7.36,-1.72,-999,-999,-999,-999,121,73,-999,-999,
59080,59080_006,59080_006_003,Maddison,2011,156,258,-1.9,Mean difference,-3.53,-0.27,-999,-999,-999,-999,123,135,-999,-999,
59080,59080_007,59080_007_001,Coknaz,2019,1567,106,-2.01,Mean difference,-5.56,1.54,-999,-999,-999,-999,53,53,-999,-999,
59080,59080_007,59080_007_002,Graves,2010,535,42,-3.7,Mean difference,-10.06,2.66,-999,-999,-999,-999,22,20,-999,-999,
59080,59080_007,59080_007_003,Maddison,2011,156,258,-0.95,Mean difference,-4.43,2.53,-999,-999,-999,-999,123,135,-999,-999,
59080,59080_007,59080_007_004,Staiano,2013,598,35,-1.55,Mean difference,-17.7,14.6,-999,-999,-999,-999,19,16,-999,-999,
59120,59120_001,59120_001_001,Obel,2004,1373,244,2.08,Odds ratio,0.51,8.39,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_001,59120_001_002,Johnson,2007,480,678,1.6,Odds ratio,0.52,4.9,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_001,59120_001_003,Landhuis,2007,532,980,1.43,Odds ratio,0.7,2.91,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_001,59120_001_004,Zimmerman,2007,986,391,1.31,Odds ratio,0.35,4.94,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_001,59120_001_005,Foster,2010,368,1033,2.04,Odds ratio,1.62,2.58,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_001,59120_001_006,Poulain,2018,814,527,2.03,Odds ratio,0.57,7.28,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_001,Stevens,2006,665,2500,0.03,Correlation,-0.01,0.07,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_002,Stevens,2006,665,2500,-0.05,Correlation,-0.09,-0.01,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_003,Landhuis,2007,532,980,0.12,Correlation,0.06,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_004,Mistry,2007,762,1878,0.09,Correlation,0.04,0.13,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_005,Cheng,2010,S482,241,0.07,Correlation,-0.06,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_006,Swing,2010,214,1323,0.23,Correlation,0.18,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_007,Fitzpatrick,2012,291,1786,0.05,Correlation,0.01,0.1,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_008,Parkes,2013,341,10500,0.03,Correlation,0.01,0.05,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_002,59120_002_009,Poulain,2018,814,527,0.05,Correlation,-0.04,0.13,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_003,59120_003_001,Johnson,2007,480,678,1.6,Odds ratio,0.52,4.9,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_003,59120_003_002,Landhuis,2007,532,980,1.43,Odds ratio,0.7,2.91,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_003,59120_003_003,Zimmerman,2007,986,391,1.31,Odds ratio,0.35,4.94,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_004,59120_004_001,Landhuis,2007,532,980,0.12,Correlation,0.06,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_004,59120_004_002,Mistry,2007,762,2306,0.08,Correlation,0.04,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_004,59120_004_003,Swing,2010,214,1323,0.23,Correlation,0.18,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
59120,59120_004,59120_004_004,Fitzpatrick,2012,291,1786,0.05,Correlation,0.01,0.1,-999,-999,-999,-999,-999,-999,-999,-999,
59157,59157_001,59157_001_001,Arnoni,2019,189,15,0.36,Standardized mean difference,-0.67,1.38,-999,-999,-999,-999,7,8,-999,-999,
59157,59157_001,59157_001_002,Bonney,2017,223,21,0.07,Standardized mean difference,-0.78,0.93,-999,-999,-999,-999,10,11,-999,-999,
59157,59157_001,59157_001_003,Chen,2013,233,30,0.93,Standardized mean difference,0.17,1.68,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_001,59157_001_004,Chen,2016,114,40,0.55,Standardized mean difference,-0.09,1.18,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_001,59157_001_005,Cho,2016,213,18,0.6,Standardized mean difference,-0.35,1.55,-999,-999,-999,-999,9,9,-999,-999,
59157,59157_001,59157_001_006,Mombarg,2013,2996,29,0.09,Standardized mean difference,-0.64,0.82,-999,-999,-999,-999,15,14,-999,-999,
59157,59157_001,59157_001_007,Ren,2016,975,35,1.44,Standardized mean difference,0.69,2.2,-999,-999,-999,-999,19,16,-999,-999,
59157,59157_001,59157_001_008,Sahin,2020,-999,60,0.28,Standardized mean difference,-0.23,0.78,-999,-999,-999,-999,30,30,-999,-999,
59157,59157_001,59157_001_009,Salem,2012,189,40,0.44,Standardized mean difference,-0.19,1.06,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_001,59157_001_010,Tarakci,2016,1042,30,0.46,Standardized mean difference,-0.27,1.18,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_001,59157_001_011,Urgen,2016,146,30,0.67,Standardized mean difference,-0.07,1.41,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_001,59157_001_012,Zhang,2019,521,40,0.84,Standardized mean difference,0.19,1.49,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_001,59157_001_013,Zhao,2018,361,42,0.73,Standardized mean difference,0.1,1.36,-999,-999,-999,-999,21,21,-999,-999,
59157,59157_001,59157_001_014,Zhao,2018,916,42,0.82,Standardized mean difference,0.19,1.45,-999,-999,-999,-999,21,21,-999,-999,
59157,59157_002,59157_002_001,Bonney,2017,223,43,0.07,Standardized mean difference,-0.78,0.93,-999,-999,-999,-999,10,11,-999,-999,
59157,59157_002,59157_002_002,Mombarg,2013,2996,29,0.09,Standardized mean difference,-0.64,0.82,-999,-999,-999,-999,15,14,-999,-999,
59157,59157_003,59157_003_001,Arnoni,2019,189,15,0.36,Standardized mean difference,-0.67,1.38,-999,-999,-999,-999,7,8,-999,-999,
59157,59157_003,59157_003_002,Chen,2013,233,30,0.93,Standardized mean difference,0.17,1.68,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_003,59157_003_003,Chen,2016,114,40,0.55,Standardized mean difference,-0.09,1.18,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_003,59157_003_004,Cho,2016,213,18,0.6,Standardized mean difference,-0.35,1.55,-999,-999,-999,-999,9,9,-999,-999,
59157,59157_003,59157_003_005,Ren,2016,975,35,1.44,Standardized mean difference,0.69,2.2,-999,-999,-999,-999,19,16,-999,-999,
59157,59157_003,59157_003_006,Sahin,2020,-999,60,0.28,Standardized mean difference,-0.23,0.78,-999,-999,-999,-999,30,30,-999,-999,
59157,59157_003,59157_003_007,Salem,2012,189,40,0.44,Standardized mean difference,-0.19,1.06,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_003,59157_003_008,Tarakci,2016,1042,30,0.46,Standardized mean difference,-0.27,1.18,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_003,59157_003_009,Zhang,2019,521,40,0.84,Standardized mean difference,0.19,1.49,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_003,59157_003_010,Zhao,2018,361,42,0.73,Standardized mean difference,0.1,1.36,-999,-999,-999,-999,21,21,-999,-999,
59157,59157_003,59157_003_011,Zhao,2018,916,42,0.82,Standardized mean difference,0.19,1.45,-999,-999,-999,-999,21,21,-999,-999,
59157,59157_004,59157_004_001,Alsaif,2015,2001,40,0.92,Standardized mean difference,0.27,1.58,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_004,59157_004_002,Bonney,2017,223,43,0.44,Standardized mean difference,-0.17,1.04,-999,-999,-999,-999,21,22,-999,-999,
59157,59157_004,59157_004_003,Chiu,2014,1015,57,0.05,Standardized mean difference,-0.47,0.57,-999,-999,-999,-999,30,27,-999,-999,
59157,59157_004,59157_004_004,Neto,2019,2611,32,-0.59,Standardized mean difference,-1.3,0.12,-999,-999,-999,-999,16,16,-999,-999,
59157,59157_004,59157_004_005,Zhao,2018,361,42,0.77,Standardized mean difference,0.14,1.4,-999,-999,-999,-999,21,21,-999,-999,
59157,59157_005,59157_005_001,Alsaif,2015,2001,40,0.97,Standardized mean difference,0.31,1.63,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_005,59157_005_002,Arnoni,2019,189,15,-0.15,Standardized mean difference,-1.16,0.87,-999,-999,-999,-999,7,8,-999,-999,
59157,59157_005,59157_005_003,Bonney,2017,223,43,0.08,Standardized mean difference,-0.52,0.68,-999,-999,-999,-999,21,22,-999,-999,
59157,59157_005,59157_005_004,Chen,2013,233,30,0.51,Standardized mean difference,-0.22,1.24,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_005,59157_005_005,Chen,2016,114,40,0.47,Standardized mean difference,-0.16,1.1,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_005,59157_005_006,Cho,2016,213,18,0.29,Standardized mean difference,-0.64,1.22,-999,-999,-999,-999,9,9,-999,-999,
59157,59157_005,59157_005_007,Mombarg,2013,2996,29,0.45,Standardized mean difference,-0.29,1.19,-999,-999,-999,-999,15,14,-999,-999,
59157,59157_005,59157_005_008,Neto,2019,2611,32,-0.51,Standardized mean difference,-1.21,0.2,-999,-999,-999,-999,16,16,-999,-999,
59157,59157_005,59157_005_009,Pourazar,2019,-999,20,5.98,Standardized mean difference,3.73,8.22,-999,-999,-999,-999,10,10,-999,-999,
59157,59157_005,59157_005_010,Ren,2016,975,35,0.7,Standardized mean difference,0.01,1.39,-999,-999,-999,-999,19,16,-999,-999,
59157,59157_005,59157_005_011,Rojas,2017,535,32,0.8,Standardized mean difference,0.08,1.52,-999,-999,-999,-999,16,16,-999,-999,
59157,59157_005,59157_005_012,Sahin,2020,-999,60,-0.04,Standardized mean difference,-0.55,0.46,-999,-999,-999,-999,30,30,-999,-999,
59157,59157_005,59157_005_013,Salem,2012,189,40,0.24,Standardized mean difference,-0.39,0.86,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_005,59157_005_014,Tarakci,2016,1042,30,0.58,Standardized mean difference,-0.15,1.32,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_005,59157_005_015,Urgen,2016,146,20,0.43,Standardized mean difference,-0.46,1.32,-999,-999,-999,-999,10,10,-999,-999,
59157,59157_005,59157_005_016,Uysal,2016,311,24,1.49,Standardized mean difference,0.57,2.42,-999,-999,-999,-999,12,12,-999,-999,
59157,59157_005,59157_005_017,Zhao,2018,916,48,0.6,Standardized mean difference,0.02,1.18,-999,-999,-999,-999,24,24,-999,-999,
59157,59157_006,59157_006_001,Alsaif,2015,2001,40,0.97,Standardized mean difference,0.31,1.63,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_006,59157_006_002,Bonney,2017,223,43,0.08,Standardized mean difference,-0.52,0.68,-999,-999,-999,-999,21,22,-999,-999,
59157,59157_006,59157_006_003,Mombarg,2013,2996,29,0.45,Standardized mean difference,-0.29,1.19,-999,-999,-999,-999,15,14,-999,-999,
59157,59157_007,59157_007_001,Arnoni,2019,189,15,0.92,Standardized mean difference,0.27,1.58,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_007,59157_007_002,Chen,2013,233,30,0.51,Standardized mean difference,-0.22,1.24,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_007,59157_007_003,Chen,2016,114,40,0.47,Standardized mean difference,-0.16,1.1,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_007,59157_007_004,Cho,2016,213,18,0.29,Standardized mean difference,-0.64,1.22,-999,-999,-999,-999,9,9,-999,-999,
59157,59157_007,59157_007_005,Neto,2019,2611,32,-0.51,Standardized mean difference,-1.21,0.2,-999,-999,-999,-999,16,16,-999,-999,
59157,59157_007,59157_007_006,Pourazar,2019,-999,20,5.98,Standardized mean difference,3.73,8.22,-999,-999,-999,-999,10,10,-999,-999,
59157,59157_007,59157_007_007,Ren,2016,975,35,0.7,Standardized mean difference,0.01,1.39,-999,-999,-999,-999,19,16,-999,-999,
59157,59157_007,59157_007_008,Rojas,2017,535,32,0.8,Standardized mean difference,0.08,1.52,-999,-999,-999,-999,16,16,-999,-999,
59157,59157_007,59157_007_009,Sahin,2020,-999,60,-0.04,Standardized mean difference,-0.55,0.46,-999,-999,-999,-999,30,30,-999,-999,
59157,59157_007,59157_007_010,Salem,2012,189,40,0.24,Standardized mean difference,-0.39,0.86,-999,-999,-999,-999,20,20,-999,-999,
59157,59157_007,59157_007_011,Tarakci,2016,1042,30,0.58,Standardized mean difference,-0.15,1.32,-999,-999,-999,-999,15,15,-999,-999,
59157,59157_007,59157_007_012,Uysal,2016,311,24,1.49,Standardized mean difference,0.57,2.42,-999,-999,-999,-999,12,12,-999,-999,
59157,59157_007,59157_007_013,Zhao,2018,916,42,0.6,Standardized mean difference,0.02,1.18,-999,-999,-999,-999,24,24,-999,-999,
59197,59197_001,59197_001_001,Fernandes,2015,235,1461,1.54,Odds Ratio,1.04,2.27,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_001,59197_001_002,Yabe,2017,1112,6441,1,Odds Ratio,0.66,1.51,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_001,59197_001_003,Minghelli,2019,776,304,1.09,Odds Ratio,0.6,1.97,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_001,59197_001_004,Bento,2019,717,1628,1.17,Odds Ratio,1.01,1.36,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_001,59197_001_005,Ayed,2019,e00440,1221,1.51,Odds Ratio,1.11,2.1,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_001,Yabe,2017,1112,6441,2.18,Odds Ratio,1.49,3.19,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_002,Minghelli,2019,776,304,2.39,Odds Ratio,1.43,3.97,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_003,Minghelli,2019,776,304,1.13,Odds Ratio,0.59,2.14,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_004,Bento,2019,717,1628,1.36,Odds Ratio,1.11,1.68,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_005,Bento,2019,717,1628,1.46,Odds Ratio,1.21,1.77,-999,-999,-999,-999,-999,-999,-999,-999,
59197,59197_002,59197_002_006,Ayed,2019,e00440,1221,1.82,Odds Ratio,1.34,2.51,-999,-999,-999,-999,-999,-999,-999,-999,
59207,59207_001,59207_001_001,Anderson,2015,162,22,0.24,Standardized mean difference,-0.25,0.74,-999,-999,-999,-999,11,11,-999,-999,
59207,59207_001,59207_001_002,Anderson,2015,162,32,0.04,Standardized mean difference,-0.5,0.58,-999,-999,-999,-999,16,16,-999,-999,
